bom	presence	edge	caller	provider	verb	path	caller_path	caller_interface	leg	component	severity	rule	violation_path	old	new	category	basis	excluded
1.31.3	none	gate-echo/5	gate	echo	GET	/validateCronExpression	/_calls/echo/validateCronExpression	com.netflix.spinnaker.gate.services.internal.EchoService	request	params	BREAK	REQ.2	$.params.cronExpression	optional string	required string	real inconsistency	declared: the provider requires params.cronExpression; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.31.3	none	gate-echo/7	gate	echo	POST	/webhooks/{type}/{source}	/_calls/echo/webhooks/{type}/{source}	com.netflix.spinnaker.gate.services.internal.EchoService	request	body	BREAK	kind-mismatch	$.body	object(open){}	string	projection defect	@RequestBody String: Spring reads the raw text of any payload into it, and the document declares a JSON string, so the caller's object(open){} is refused	yes
1.31.3	none	gate-igor/2	gate	igor	GET	/artifacts/{provider}/{name}	/_calls/igor/artifacts/{provider}/{packageName}	com.netflix.spinnaker.gate.services.internal.IgorService	request	params	BREAK	kind-mismatch	$.params.releaseStatus	string	array(string)	projection defect	query parameter arity: string against array(string); Spring binds repeated or comma-separated values to both a String and a List parameter, and the extractor types parameters by their Java type (G1 decisions.md 8)	yes
1.31.3	none	gate-igor/5	gate	igor	GET	/builds/status/{buildNumber}/{master}/**	/_calls/igor/builds/status/{number}/{buildMaster}/{job}	com.netflix.spinnaker.gate.services.internal.IgorService	request	params	BREAK	prim-mismatch	$.params.buildNumber	string	integer(int32)	real inconsistency	declared: the caller passes string where the provider converts to integer(int32)	yes
1.31.3	none	gate-igor/18	gate	igor	GET	/masters	/_calls/igor/masters	com.netflix.spinnaker.gate.services.internal.IgorService	request	params	BREAK	REQ.1	$.params	<absent>	object(open){type*:string}	real inconsistency	declared: the provider requires params (object(open){type*:string}), which the caller never sends	yes
1.31.3	none	gate-kayenta/2	gate	kayenta	GET	/canary/executions	/_calls/kayenta/canary/executions	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){pipelineId:string, storageAccountName:string, endTimeMillis:integer(int64), startTimeIso:string, startTimeMillis:integer(int64), buildTimeIso:string, complete:boolean, canaryExecutionRequest:object(open){siteLocal:object(open){}, thresholds:object(open){pass:number(double), marginal:number(double)}, metadata:array(object(open){hidden:boolean, name:string, value:string}), scopes:map(string,object(open){experimentScope:object(open){step:integer(int64), end:string(date-time), extendedScopeParams:map(string,string), location:string, scope:string, start:string(date-time)}, controlScope:object(open){location:string, scope:string, start:string(date-time), step:integer(int64), end:string(date-time), extendedScopeParams:map(string,string)}})}, configurationAccountName:string, canaryConfigId:string, stageStatus:map(string,string), metricSetPairListId:string, application:string, buildTimeMillis:integer(int64), endTimeIso:string, result:object(open){canaryDuration:string, judgeResult:object(open){groupScores:array(object(open){classification:string, classificationReason:string, name:string, score:number(double)}), judgeName:string, results:array(object(open){muted:boolean, controlMetadata:object(open){}, experimentMetadata:object(open){}, name:string, classification:string, critical:boolean, id:string, resultMetadata:object(open){}, tags:map(string,string), classificationReason:string, groups:array(string)}), score:object(open){classificationReason:string, score:number(double), classification:string}}}, config:object(open){id:string, name:string, applications:array(string), createdTimestampIso:string, judge:object(open){judgeConfigurations:object(open){}, name:string}, metrics:array(object(open){groups:array(string), name:string, query:object(open){}, scopeName:string, analysisConfigurations:object(open){}}), classifier:object(open){groupWeights:map(string,number(double)), scoreThresholds:object(open){marginal:number(double), pass:number(double)}}, configVersion:string, createdTimestamp:integer(int64), templates:map(string,string), updatedTimestamp:integer(int64), updatedTimestampIso:string, description:string}, status:string, metricsAccountName:string, parentPipelineExecutionId:string, exception:object(open){}})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){pipelineId:string, storageAccountName:string, endTimeMillis:integer(int64), startTimeIso:string, startTimeMillis:integer(int64), buildTimeIso:string, complete:boolean, canaryExecutionRequest:object(open){siteLocal:object(open){}, thresholds:object(open){pass:number(double), marginal:number(double)}, metadata:array(object(open){hidden:boolean, name:string, value:string}), scopes:map(string,object(open){experimentScope:object(open){step:integer(int64), end:string(date-time), extendedScopeParams:map(string,string), location:string, scope:string, start:string(date-time)}, controlScope:object(open){location:string, scope:string, start:string(date-time), step:integer(int64), end:string(date-time), extendedScopeParams:map(string,string)}})}, configurationAccountName:string, canaryConfigId:string, stageStatus:map(string,string), metricSetPairListId:string, application:string, buildTimeMillis:integer(int64), endTimeIso:string, result:object(open){canaryDuration:string, judgeResult:object(open){groupScores:array(object(open){classification:string, classificationReason:string, name:string, score:number(double)}), judgeName:string, results:array(object(open){muted:boolean, controlMetadata:object(open){}, experimentMetadata:object(open){}, name:string, classification:string, critical:boolean, id:string, resultMetadata:object(open){}, tags:map(string,string), classificationReason:string, groups:array(string)}), score:object(open){classificationReason:string, score:number(double), classification:string}}}, config:object(open){id:string, name:string, applications:array(string), createdTimestampIso:string, judge:object(open){judgeConfigurations:object(open){}, name:string}, metrics:array(object(open){groups:array(string), name:string, query:object(open){}, scopeName:string, analysisConfigurations:object(open){}}), classifier:object(open){groupWeights:map(string,number(double)), scoreThresholds:object(open){marginal:number(double), pass:number(double)}}, configVersion:string, createdTimestamp:integer(int64), templates:map(string,string), updatedTimestamp:integer(int64), updatedTimestampIso:string, description:string}, status:string, metricsAccountName:string, parentPipelineExecutionId:string, exception:object(open){}}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.31.3	none	gate-kayenta/5	gate	kayenta	GET	/canaryConfig	/_calls/kayenta/canaryConfig	com.netflix.spinnaker.gate.services.internal.KayentaService	request	params	BREAK	kind-mismatch	$.params.application	string	array(string)	projection defect	query parameter arity: string against array(string); Spring binds repeated or comma-separated values to both a String and a List parameter, and the extractor types parameters by their Java type (G1 decisions.md 8)	yes
1.31.3	none	gate-kayenta/5	gate	kayenta	GET	/canaryConfig	/_calls/kayenta/canaryConfig	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.31.3	none	gate-kayenta/10	gate	kayenta	GET	/credentials	/_calls/kayenta/credentials	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){type:string, locations:array(string), name:string, recommendedLocations:array(string), supportedTypes:array(enum{CONFIGURATION_STORE,METRICS_STORE,OBJECT_STORE,REMOTE_JUDGE})})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){type:string, locations:array(string), name:string, recommendedLocations:array(string), supportedTypes:array(enum{CONFIGURATION_STORE,METRICS_STORE,OBJECT_STORE,REMOTE_JUDGE})}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.31.3	none	gate-kayenta/11	gate	kayenta	GET	/judges	/_calls/kayenta/judges	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){visible:boolean, name:string})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){visible:boolean, name:string}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.31.3	none	gate-kayenta/12	gate	kayenta	GET	/metadata/metricsService	/_calls/kayenta/metadata/metricsService	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.31.3	none	gate-kayenta/13	gate	kayenta	GET	/metricSetPairList/{metricSetPairListId}	/_calls/kayenta/metricSetPairList/{metricSetPairListId}	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){name:string, scopes:map(string,object(open){stepMillis:integer(int64), startTimeIso:string, startTimeMillis:integer(int64)}), tags:map(string,string), values:map(string,array(number(double))), attributes:map(string,map(string,string)), id:string})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){name:string, scopes:map(string,object(open){stepMillis:integer(int64), startTimeIso:string, startTimeMillis:integer(int64)}), tags:map(string,string), values:map(string,array(number(double))), attributes:map(string,map(string,string)), id:string}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.31.3	none	gate-orca/1	gate	orca	GET	/applications/{application}/pipelines/search	/_calls/orca/applications/{application}/pipelines/search	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){origin:string, authentication:object(open){allowedAccounts:array(string), user:string}, startTimeExpiry:integer(int64), type:enum{ORCHESTRATION,PIPELINE}, spelEvaluator:string, application:string, limitConcurrent:boolean, id:string, trigger:object(open){user:string, dryRun:boolean, rebake:boolean, resolvedExpectedArtifacts:array(object(open){matchArtifact:object(open){metadata:object(open){}, provenance:string, artifactAccount:string, customKind:boolean, location:string, name:string, uuid:string, version:string, reference:string, type:string}, useDefaultArtifact:boolean, usePriorArtifact:boolean, boundArtifact:object(open){customKind:boolean, location:string, name:string, provenance:string, reference:string, type:string, version:string, metadata:object(open){}, artifactAccount:string, uuid:string}, defaultArtifact:object(open){location:string, name:string, reference:string, uuid:string, version:string, customKind:boolean, type:string, artifactAccount:string, metadata:object(open){}, provenance:string}, id:string}), artifacts:array(object(open){artifactAccount:string, reference:string, location:string, metadata:object(open){}, name:string, version:string, customKind:boolean, provenance:string, type:string, uuid:string}), correlationId:string, notifications:array(object(open){}), parameters:object(open){}, strategy:boolean, type:string}, description:string, pipelineConfigId:string, stages:array(object(open){refId:string, id:string, requisiteStageRefIds:array(string), endTime:integer(int64), parentStageId:string, execution:ref(orca.PipelineExecution), startTimeExpiry:integer(int64), tasks:array(object(open){stageStart:boolean, endTime:integer(int64), name:string, stageEnd:boolean, startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, id:string, implementingClass:string, taskExceptionDetails:object(open){}, loopEnd:boolean, loopStart:boolean}), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, syntheticStageOwner:enum{STAGE_AFTER,STAGE_BEFORE}, manualJudgmentType:boolean, scheduledTime:integer(int64), type:string, additionalMetricTags:map(string,string), lastModified:object(open){allowedAccounts:array(string), lastModifiedTime:integer(int64), user:string}, startTime:integer(int64), context:object(open){}, name:string, outputs:object(open){}}), paused:object(open){pausedMs:integer(int64), resumeTime:integer(int64), resumedBy:string, pauseTime:integer(int64), paused:boolean, pausedBy:string}, startTime:integer(int64), canceledBy:string, endTime:integer(int64), source:object(open){id:string, type:string, version:string}, keepWaitingPipelines:boolean, canceled:boolean, name:string, notifications:array(object(open){}), partition:string, cancellationReason:string, status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, templateVariables:object(open){}, buildTime:integer(int64), maxConcurrentExecutions:integer(int32)})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){origin:string, authentication:object(open){allowedAccounts:array(string), user:string}, startTimeExpiry:integer(int64), type:enum{ORCHESTRATION,PIPELINE}, spelEvaluator:string, application:string, limitConcurrent:boolean, id:string, trigger:object(open){user:string, dryRun:boolean, rebake:boolean, resolvedExpectedArtifacts:array(object(open){matchArtifact:object(open){metadata:object(open){}, provenance:string, artifactAccount:string, customKind:boolean, location:string, name:string, uuid:string, version:string, reference:string, type:string}, useDefaultArtifact:boolean, usePriorArtifact:boolean, boundArtifact:object(open){customKind:boolean, location:string, name:string, provenance:string, reference:string, type:string, version:string, metadata:object(open){}, artifactAccount:string, uuid:string}, defaultArtifact:object(open){location:string, name:string, reference:string, uuid:string, version:string, customKind:boolean, type:string, artifactAccount:string, metadata:object(open){}, provenance:string}, id:string}), artifacts:array(object(open){artifactAccount:string, reference:string, location:string, metadata:object(open){}, name:string, version:string, customKind:boolean, provenance:string, type:string, uuid:string}), correlationId:string, notifications:array(object(open){}), parameters:object(open){}, strategy:boolean, type:string}, description:string, pipelineConfigId:string, stages:array(object(open){refId:string, id:string, requisiteStageRefIds:array(string), endTime:integer(int64), parentStageId:string, execution:ref(orca.PipelineExecution), startTimeExpiry:integer(int64), tasks:array(object(open){stageStart:boolean, endTime:integer(int64), name:string, stageEnd:boolean, startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, id:string, implementingClass:string, taskExceptionDetails:object(open){}, loopEnd:boolean, loopStart:boolean}), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, syntheticStageOwner:enum{STAGE_AFTER,STAGE_BEFORE}, manualJudgmentType:boolean, scheduledTime:integer(int64), type:string, additionalMetricTags:map(string,string), lastModified:object(open){allowedAccounts:array(string), lastModifiedTime:integer(int64), user:string}, startTime:integer(int64), context:object(open){}, name:string, outputs:object(open){}}), paused:object(open){pausedMs:integer(int64), resumeTime:integer(int64), resumedBy:string, pauseTime:integer(int64), paused:boolean, pausedBy:string}, startTime:integer(int64), canceledBy:string, endTime:integer(int64), source:object(open){id:string, type:string, version:string}, keepWaitingPipelines:boolean, canceled:boolean, name:string, notifications:array(object(open){}), partition:string, cancellationReason:string, status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, templateVariables:object(open){}, buildTime:integer(int64), maxConcurrentExecutions:integer(int32)}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.31.3	none	gate-orca/2	gate	orca	GET	/applications/{application}/tasks	/_calls/orca/applications/{application}/tasks	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){id:string, startTime:integer(int64), application:string, buildTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, steps:array(object(open){stageEnd:boolean, startTime:integer(int64), endTime:integer(int64), loopStart:boolean, status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, id:string, implementingClass:string, stageStart:boolean, taskExceptionDetails:object(open){}, loopEnd:boolean, name:string}), endTime:integer(int64), name:string, variables:object(open){}, execution:object(open){stages:array(object(open){tasks:array(object(open){name:string, stageEnd:boolean, startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, id:string, implementingClass:string, taskExceptionDetails:object(open){}, loopEnd:boolean, loopStart:boolean, stageStart:boolean, endTime:integer(int64)}), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, syntheticStageOwner:enum{STAGE_AFTER,STAGE_BEFORE}, manualJudgmentType:boolean, scheduledTime:integer(int64), type:string, additionalMetricTags:map(string,string), lastModified:object(open){allowedAccounts:array(string), lastModifiedTime:integer(int64), user:string}, startTime:integer(int64), context:object(open){}, name:string, outputs:object(open){}, refId:string, id:string, requisiteStageRefIds:array(string), endTime:integer(int64), parentStageId:string, execution:ref(orca.PipelineExecution), startTimeExpiry:integer(int64)}), paused:object(open){paused:boolean, pausedBy:string, pausedMs:integer(int64), resumeTime:integer(int64), resumedBy:string, pauseTime:integer(int64)}, startTime:integer(int64), canceledBy:string, endTime:integer(int64), source:object(open){id:string, type:string, version:string}, keepWaitingPipelines:boolean, canceled:boolean, name:string, notifications:array(object(open){}), partition:string, cancellationReason:string, status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, templateVariables:object(open){}, buildTime:integer(int64), maxConcurrentExecutions:integer(int32), origin:string, authentication:object(open){allowedAccounts:array(string), user:string}, startTimeExpiry:integer(int64), type:enum{ORCHESTRATION,PIPELINE}, spelEvaluator:string, application:string, limitConcurrent:boolean, id:string, trigger:object(open){rebake:boolean, resolvedExpectedArtifacts:array(object(open){id:string, matchArtifact:object(open){reference:string, type:string, metadata:object(open){}, provenance:string, artifactAccount:string, customKind:boolean, location:string, name:string, uuid:string, version:string}, useDefaultArtifact:boolean, usePriorArtifact:boolean, boundArtifact:object(open){type:string, version:string, metadata:object(open){}, artifactAccount:string, uuid:string, customKind:boolean, location:string, name:string, provenance:string, reference:string}, defaultArtifact:object(open){location:string, name:string, reference:string, uuid:string, version:string, customKind:boolean, type:string, artifactAccount:string, metadata:object(open){}, provenance:string}}), artifacts:array(object(open){reference:string, location:string, metadata:object(open){}, name:string, version:string, customKind:boolean, provenance:string, type:string, uuid:string, artifactAccount:string}), correlationId:string, notifications:array(object(open){}), parameters:object(open){}, strategy:boolean, type:string, user:string, dryRun:boolean}, description:string, pipelineConfigId:string}})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){id:string, startTime:integer(int64), application:string, buildTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, steps:array(object(open){stageEnd:boolean, startTime:integer(int64), endTime:integer(int64), loopStart:boolean, status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, id:string, implementingClass:string, stageStart:boolean, taskExceptionDetails:object(open){}, loopEnd:boolean, name:string}), endTime:integer(int64), name:string, variables:object(open){}, execution:object(open){stages:array(object(open){tasks:array(object(open){name:string, stageEnd:boolean, startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, id:string, implementingClass:string, taskExceptionDetails:object(open){}, loopEnd:boolean, loopStart:boolean, stageStart:boolean, endTime:integer(int64)}), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, syntheticStageOwner:enum{STAGE_AFTER,STAGE_BEFORE}, manualJudgmentType:boolean, scheduledTime:integer(int64), type:string, additionalMetricTags:map(string,string), lastModified:object(open){allowedAccounts:array(string), lastModifiedTime:integer(int64), user:string}, startTime:integer(int64), context:object(open){}, name:string, outputs:object(open){}, refId:string, id:string, requisiteStageRefIds:array(string), endTime:integer(int64), parentStageId:string, execution:ref(orca.PipelineExecution), startTimeExpiry:integer(int64)}), paused:object(open){paused:boolean, pausedBy:string, pausedMs:integer(int64), resumeTime:integer(int64), resumedBy:string, pauseTime:integer(int64)}, startTime:integer(int64), canceledBy:string, endTime:integer(int64), source:object(open){id:string, type:string, version:string}, keepWaitingPipelines:boolean, canceled:boolean, name:string, notifications:array(object(open){}), partition:string, cancellationReason:string, status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, templateVariables:object(open){}, buildTime:integer(int64), maxConcurrentExecutions:integer(int32), origin:string, authentication:object(open){allowedAccounts:array(string), user:string}, startTimeExpiry:integer(int64), type:enum{ORCHESTRATION,PIPELINE}, spelEvaluator:string, application:string, limitConcurrent:boolean, id:string, trigger:object(open){rebake:boolean, resolvedExpectedArtifacts:array(object(open){id:string, matchArtifact:object(open){reference:string, type:string, metadata:object(open){}, provenance:string, artifactAccount:string, customKind:boolean, location:string, name:string, uuid:string, version:string}, useDefaultArtifact:boolean, usePriorArtifact:boolean, boundArtifact:object(open){type:string, version:string, metadata:object(open){}, artifactAccount:string, uuid:string, customKind:boolean, location:string, name:string, provenance:string, reference:string}, defaultArtifact:object(open){location:string, name:string, reference:string, uuid:string, version:string, customKind:boolean, type:string, artifactAccount:string, metadata:object(open){}, provenance:string}}), artifacts:array(object(open){reference:string, location:string, metadata:object(open){}, name:string, version:string, customKind:boolean, provenance:string, type:string, uuid:string, artifactAccount:string}), correlationId:string, notifications:array(object(open){}), parameters:object(open){}, strategy:boolean, type:string, user:string, dryRun:boolean}, description:string, pipelineConfigId:string}}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.31.3	none	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params	optional object(open){job:string, stageId:string, buildNumber:integer(int32)}	required object(open){stageId*:string, buildNumber*:integer(int32), job*:string}	real inconsistency	declared: the provider requires params; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.31.3	none	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.buildNumber	optional integer(int32)	required integer(int32)	real inconsistency	declared: the provider requires params.buildNumber; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.31.3	none	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.job	optional string	required string	real inconsistency	declared: the provider requires params.job; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.31.3	none	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.stageId	optional string	required string	real inconsistency	declared: the provider requires params.stageId; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.31.3	none	gate-orca/7	gate	orca	GET	/jobs/preconfigured	/_calls/orca/jobs/preconfigured	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.31.3	none	gate-orca/8	gate	orca	POST	/ops	/_calls/orca/ops	com.netflix.spinnaker.gate.services.internal.OrcaService	request	body	BREAK	kind-mismatch	$.body	object(open){}	array(object(open){})	projection defect	same-key collision: the provider maps two handlers on POST /ops and the document keeps one (POST /ops (com.netflix.spinnaker.orca.controllers.OperationsController.ops); CLAIM-G1-009)	yes
1.31.3	none	gate-orca/8	gate	orca	POST	/ops	/_calls/orca/ops	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	kind-mismatch	$	object(open){}	map(string,string)	projection defect	same-key collision: the provider maps two handlers on POST /ops and the document keeps one (POST /ops (com.netflix.spinnaker.orca.controllers.OperationsController.ops); CLAIM-G1-009)	yes
1.31.3	none	gate-orca/10	gate	orca	GET	/pipelineTemplate	/_calls/orca/pipelineTemplate	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params	optional object(open){executionId:string, pipelineConfigId:string, source:string}	required object(open){source*:string, executionId:string, pipelineConfigId:string}	real inconsistency	declared: the provider requires params; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.31.3	none	gate-orca/10	gate	orca	GET	/pipelineTemplate	/_calls/orca/pipelineTemplate	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.source	optional string	required string	real inconsistency	declared: the provider requires params.source; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
