bom	presence	edge	caller	provider	verb	path	caller_path	caller_interface	leg	component	severity	rule	violation_path	old	new	category	basis	excluded
1.34.2	declared	gate-echo/5	gate	echo	GET	/validateCronExpression	/_calls/echo/validateCronExpression	com.netflix.spinnaker.gate.services.internal.EchoService	request	params	BREAK	REQ.2	$.params.cronExpression	optional string	required string	real inconsistency	declared: the provider requires params.cronExpression; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.34.2	declared	gate-echo/7	gate	echo	POST	/webhooks/{type}/{source}	/_calls/echo/webhooks/{type}/{source}	com.netflix.spinnaker.gate.services.internal.EchoService	request	body	BREAK	kind-mismatch	$.body	object(open){}	string	projection defect	@RequestBody String: Spring reads the raw text of any payload into it, and the document declares a JSON string, so the caller's object(open){} is refused	yes
1.34.2	declared	gate-igor/2	gate	igor	GET	/artifacts/{provider}/{name}	/_calls/igor/artifacts/{provider}/{packageName}	com.netflix.spinnaker.gate.services.internal.IgorService	request	params	BREAK	kind-mismatch	$.params.releaseStatus	string	array(string)	projection defect	query parameter arity: string against array(string); Spring binds repeated or comma-separated values to both a String and a List parameter, and the extractor types parameters by their Java type (G1 decisions.md 8)	yes
1.34.2	declared	gate-igor/5	gate	igor	GET	/builds/status/{buildNumber}/{master}/**	/_calls/igor/builds/status/{number}/{buildMaster}/{job}	com.netflix.spinnaker.gate.services.internal.IgorService	request	params	BREAK	prim-mismatch	$.params.buildNumber	string	integer(int32)	real inconsistency	declared: the caller passes string where the provider converts to integer(int32)	yes
1.34.2	declared	gate-igor/18	gate	igor	GET	/masters	/_calls/igor/masters	com.netflix.spinnaker.gate.services.internal.IgorService	request	params	BREAK	REQ.1	$.params	<absent>	object(open){type*:string}	real inconsistency	declared: the provider requires params (object(open){type*:string}), which the caller never sends	yes
1.34.2	declared	gate-kayenta/2	gate	kayenta	GET	/canary/executions	/_calls/kayenta/canary/executions	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){buildTimeIso:string, configurationAccountName:string, buildTimeMillis:integer(int64), endTimeIso:string, metricSetPairListId:string, canaryExecutionRequest:object(open){metadata:array(object(open){name:string, value:string, hidden:boolean}), scopes:map(string,object(open){controlScope:object(open){location:string, scope:string, start:string(date-time), step:integer(int64), end:string(date-time), extendedScopeParams:map(string,string)}, experimentScope:object(open){step:integer(int64), end:string(date-time), extendedScopeParams:map(string,string), location:string, scope:string, start:string(date-time)}}), siteLocal:object(open){}, thresholds:object(open){marginal:number(double), pass:number(double)}}, pipelineId:string, stageStatus:map(string,string), exception:object(open){}, parentPipelineExecutionId:string, startTimeMillis:integer(int64), storageAccountName:string, complete:boolean, result:object(open){judgeResult:object(open){groupScores:array(object(open){classificationReason:string, name:string, score:number(double), classification:string}), judgeName:string, results:array(object(open){id:string, muted:boolean, groups:array(string), tags:map(string,string), classification:string, classificationReason:string, name:string, controlMetadata:object(open){}, experimentMetadata:object(open){}, resultMetadata:object(open){}, critical:boolean}), score:object(open){classificationReason:string, score:number(double), classification:string}}, canaryDuration:string}, endTimeMillis:integer(int64), application:string, startTimeIso:string, status:string, config:object(open){createdTimestamp:integer(int64), judge:object(open){judgeConfigurations:object(open){}, name:string}, metrics:array(object(open){analysisConfigurations:object(open){}, groups:array(string), name:string, query:object(open){}, scopeName:string}), updatedTimestamp:integer(int64), createdTimestampIso:string, templates:map(string,string), id:string, updatedTimestampIso:string, configVersion:string, description:string, name:string, applications:array(string), classifier:object(open){scoreThresholds:object(open){marginal:number(double), pass:number(double)}, groupWeights:map(string,number(double))}}, metricsAccountName:string, canaryConfigId:string})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){buildTimeIso:string, configurationAccountName:string, buildTimeMillis:integer(int64), endTimeIso:string, metricSetPairListId:string, canaryExecutionRequest:object(open){metadata:array(object(open){name:string, value:string, hidden:boolean}), scopes:map(string,object(open){controlScope:object(open){location:string, scope:string, start:string(date-time), step:integer(int64), end:string(date-time), extendedScopeParams:map(string,string)}, experimentScope:object(open){step:integer(int64), end:string(date-time), extendedScopeParams:map(string,string), location:string, scope:string, start:string(date-time)}}), siteLocal:object(open){}, thresholds:object(open){marginal:number(double), pass:number(double)}}, pipelineId:string, stageStatus:map(string,string), exception:object(open){}, parentPipelineExecutionId:string, startTimeMillis:integer(int64), storageAccountName:string, complete:boolean, result:object(open){judgeResult:object(open){groupScores:array(object(open){classificationReason:string, name:string, score:number(double), classification:string}), judgeName:string, results:array(object(open){id:string, muted:boolean, groups:array(string), tags:map(string,string), classification:string, classificationReason:string, name:string, controlMetadata:object(open){}, experimentMetadata:object(open){}, resultMetadata:object(open){}, critical:boolean}), score:object(open){classificationReason:string, score:number(double), classification:string}}, canaryDuration:string}, endTimeMillis:integer(int64), application:string, startTimeIso:string, status:string, config:object(open){createdTimestamp:integer(int64), judge:object(open){judgeConfigurations:object(open){}, name:string}, metrics:array(object(open){analysisConfigurations:object(open){}, groups:array(string), name:string, query:object(open){}, scopeName:string}), updatedTimestamp:integer(int64), createdTimestampIso:string, templates:map(string,string), id:string, updatedTimestampIso:string, configVersion:string, description:string, name:string, applications:array(string), classifier:object(open){scoreThresholds:object(open){marginal:number(double), pass:number(double)}, groupWeights:map(string,number(double))}}, metricsAccountName:string, canaryConfigId:string}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.34.2	declared	gate-kayenta/5	gate	kayenta	GET	/canaryConfig	/_calls/kayenta/canaryConfig	com.netflix.spinnaker.gate.services.internal.KayentaService	request	params	BREAK	kind-mismatch	$.params.application	string	array(string)	projection defect	query parameter arity: string against array(string); Spring binds repeated or comma-separated values to both a String and a List parameter, and the extractor types parameters by their Java type (G1 decisions.md 8)	yes
1.34.2	declared	gate-kayenta/5	gate	kayenta	GET	/canaryConfig	/_calls/kayenta/canaryConfig	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.34.2	declared	gate-kayenta/10	gate	kayenta	GET	/credentials	/_calls/kayenta/credentials	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){name:string, recommendedLocations:array(string), supportedTypes:array(enum{CONFIGURATION_STORE,METRICS_STORE,OBJECT_STORE,REMOTE_JUDGE}), type:string, locations:array(string)})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){name:string, recommendedLocations:array(string), supportedTypes:array(enum{CONFIGURATION_STORE,METRICS_STORE,OBJECT_STORE,REMOTE_JUDGE}), type:string, locations:array(string)}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.34.2	declared	gate-kayenta/11	gate	kayenta	GET	/judges	/_calls/kayenta/judges	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){name:string, visible*:boolean})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){name:string, visible*:boolean}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.34.2	declared	gate-kayenta/12	gate	kayenta	GET	/metadata/metricsService	/_calls/kayenta/metadata/metricsService	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.34.2	declared	gate-kayenta/13	gate	kayenta	GET	/metricSetPairList/{metricSetPairListId}	/_calls/kayenta/metricSetPairList/{metricSetPairListId}	com.netflix.spinnaker.gate.services.internal.KayentaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){tags:map(string,string), values:map(string,array(number(double))), attributes:map(string,map(string,string)), id:string, name:string, scopes:map(string,object(open){stepMillis*:integer(int64), startTimeIso:string, startTimeMillis*:integer(int64)})})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){tags:map(string,string), values:map(string,array(number(double))), attributes:map(string,map(string,string)), id:string, name:string, scopes:map(string,object(open){stepMillis*:integer(int64), startTimeIso:string, startTimeMillis*:integer(int64)})}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.34.2	declared	gate-orca/1	gate	orca	GET	/applications/{application}/pipelines/search	/_calls/orca/applications/{application}/pipelines/search	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){description:string, startTimeExpiry:integer(int64), buildTime:integer(int64), limitConcurrent:boolean, spelEvaluator:string, name:string, canceled:boolean, totalSize:object(open){}, partition:string, stages:array(object(open){id:string, tasks:array(object(open){startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, taskExceptionDetails:object(open){}, id:string, loopStart:boolean, loopEnd:boolean, name:string, endTime:integer(int64), implementingClass:string, stageStart:boolean, stageEnd:boolean}), additionalMetricTags:map(string,string), endTime:integer(int64), outputs:object(open){}, scheduledTime:integer(int64), context:object(open){}, syntheticStageOwner:enum{STAGE_AFTER,STAGE_BEFORE}, type:string, execution:ref(orca.PipelineExecution), lastModified:object(open){lastModifiedTime:integer(int64), user:string, allowedAccounts:array(string)}, parentStageId:string, requisiteStageRefIds:array(string), startTime:integer(int64), startTimeExpiry:integer(int64), name:string, refId:string, manualJudgmentType:boolean, size:object(open){}, status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}}), templateVariables:object(open){}, cancellationReason:string, maxConcurrentExecutions:integer(int32), paused:object(open){resumeTime:integer(int64), resumedBy:string, pauseTime:integer(int64), paused:boolean, pausedBy:string, pausedMs:integer(int64)}, pipelineConfigId:string, origin:string, application:string, trigger:object(open){strategy:boolean, dryRun:boolean, notifications:array(object(open){}), type:string, correlationId:string, user:string, artifacts:array(object(open){artifactAccount:string, customKind:boolean, metadata:object(open){}, name:string, provenance:string, reference:string, type:string, uuid:string, version:string, location:string}), parameters:object(open){}, rebake:boolean, resolvedExpectedArtifacts:array(object(open){matchArtifact:object(open){artifactAccount:string, name:string, uuid:string, version:string, metadata:object(open){}, location:string, provenance:string, reference:string, type:string, customKind:boolean}, useDefaultArtifact:boolean, usePriorArtifact:boolean, boundArtifact:object(open){customKind:boolean, location:string, metadata:object(open){}, uuid:string, version:string, artifactAccount:string, name:string, provenance:string, type:string, reference:string}, defaultArtifact:object(open){customKind:boolean, location:string, name:string, type:string, artifactAccount:string, metadata:object(open){}, provenance:string, reference:string, uuid:string, version:string}, id:string})}, authentication:object(open){allowedAccounts:array(string), user:string}, type:enum{ORCHESTRATION,PIPELINE}, source:object(open){id:string, type:string, version:string}, id:string, endTime:integer(int64), notifications:array(object(open){}), startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, keepWaitingPipelines:boolean, canceledBy:string, size:object(open){}})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){description:string, startTimeExpiry:integer(int64), buildTime:integer(int64), limitConcurrent:boolean, spelEvaluator:string, name:string, canceled:boolean, totalSize:object(open){}, partition:string, stages:array(object(open){id:string, tasks:array(object(open){startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, taskExceptionDetails:object(open){}, id:string, loopStart:boolean, loopEnd:boolean, name:string, endTime:integer(int64), implementingClass:string, stageStart:boolean, stageEnd:boolean}), additionalMetricTags:map(string,string), endTime:integer(int64), outputs:object(open){}, scheduledTime:integer(int64), context:object(open){}, syntheticStageOwner:enum{STAGE_AFTER,STAGE_BEFORE}, type:string, execution:ref(orca.PipelineExecution), lastModified:object(open){lastModifiedTime:integer(int64), user:string, allowedAccounts:array(string)}, parentStageId:string, requisiteStageRefIds:array(string), startTime:integer(int64), startTimeExpiry:integer(int64), name:string, refId:string, manualJudgmentType:boolean, size:object(open){}, status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}}), templateVariables:object(open){}, cancellationReason:string, maxConcurrentExecutions:integer(int32), paused:object(open){resumeTime:integer(int64), resumedBy:string, pauseTime:integer(int64), paused:boolean, pausedBy:string, pausedMs:integer(int64)}, pipelineConfigId:string, origin:string, application:string, trigger:object(open){strategy:boolean, dryRun:boolean, notifications:array(object(open){}), type:string, correlationId:string, user:string, artifacts:array(object(open){artifactAccount:string, customKind:boolean, metadata:object(open){}, name:string, provenance:string, reference:string, type:string, uuid:string, version:string, location:string}), parameters:object(open){}, rebake:boolean, resolvedExpectedArtifacts:array(object(open){matchArtifact:object(open){artifactAccount:string, name:string, uuid:string, version:string, metadata:object(open){}, location:string, provenance:string, reference:string, type:string, customKind:boolean}, useDefaultArtifact:boolean, usePriorArtifact:boolean, boundArtifact:object(open){customKind:boolean, location:string, metadata:object(open){}, uuid:string, version:string, artifactAccount:string, name:string, provenance:string, type:string, reference:string}, defaultArtifact:object(open){customKind:boolean, location:string, name:string, type:string, artifactAccount:string, metadata:object(open){}, provenance:string, reference:string, uuid:string, version:string}, id:string})}, authentication:object(open){allowedAccounts:array(string), user:string}, type:enum{ORCHESTRATION,PIPELINE}, source:object(open){id:string, type:string, version:string}, id:string, endTime:integer(int64), notifications:array(object(open){}), startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, keepWaitingPipelines:boolean, canceledBy:string, size:object(open){}}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.34.2	declared	gate-orca/2	gate	orca	GET	/applications/{application}/tasks	/_calls/orca/applications/{application}/tasks	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, steps:array(object(open){status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, taskExceptionDetails:object(open){}, implementingClass:string, loopEnd:boolean, stageStart:boolean, endTime:integer(int64), id:string, loopStart:boolean, name:string, stageEnd:boolean, startTime:integer(int64)}), buildTime:integer(int64), id:string, application:string, startTime:integer(int64), variables:object(open){}, endTime:integer(int64), execution:object(open){notifications:array(object(open){}), startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, keepWaitingPipelines:boolean, canceledBy:string, size:object(open){}, description:string, startTimeExpiry:integer(int64), buildTime:integer(int64), limitConcurrent:boolean, spelEvaluator:string, name:string, canceled:boolean, totalSize:object(open){}, partition:string, stages:array(object(open){endTime:integer(int64), outputs:object(open){}, scheduledTime:integer(int64), context:object(open){}, syntheticStageOwner:enum{STAGE_AFTER,STAGE_BEFORE}, type:string, execution:ref(orca.PipelineExecution), lastModified:object(open){allowedAccounts:array(string), lastModifiedTime:integer(int64), user:string}, parentStageId:string, requisiteStageRefIds:array(string), startTime:integer(int64), startTimeExpiry:integer(int64), name:string, refId:string, manualJudgmentType:boolean, size:object(open){}, status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, id:string, tasks:array(object(open){implementingClass:string, stageStart:boolean, stageEnd:boolean, startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, taskExceptionDetails:object(open){}, id:string, loopStart:boolean, loopEnd:boolean, name:string, endTime:integer(int64)}), additionalMetricTags:map(string,string)}), templateVariables:object(open){}, cancellationReason:string, maxConcurrentExecutions:integer(int32), paused:object(open){pauseTime:integer(int64), paused:boolean, pausedBy:string, pausedMs:integer(int64), resumeTime:integer(int64), resumedBy:string}, pipelineConfigId:string, origin:string, application:string, trigger:object(open){parameters:object(open){}, rebake:boolean, resolvedExpectedArtifacts:array(object(open){usePriorArtifact:boolean, boundArtifact:object(open){customKind:boolean, location:string, metadata:object(open){}, uuid:string, version:string, artifactAccount:string, name:string, provenance:string, type:string, reference:string}, defaultArtifact:object(open){reference:string, uuid:string, version:string, customKind:boolean, location:string, name:string, type:string, artifactAccount:string, metadata:object(open){}, provenance:string}, id:string, matchArtifact:object(open){location:string, provenance:string, reference:string, type:string, customKind:boolean, artifactAccount:string, name:string, uuid:string, version:string, metadata:object(open){}}, useDefaultArtifact:boolean}), strategy:boolean, dryRun:boolean, notifications:array(object(open){}), type:string, correlationId:string, user:string, artifacts:array(object(open){customKind:boolean, metadata:object(open){}, name:string, provenance:string, reference:string, type:string, uuid:string, version:string, location:string, artifactAccount:string})}, authentication:object(open){allowedAccounts:array(string), user:string}, type:enum{ORCHESTRATION,PIPELINE}, source:object(open){id:string, type:string, version:string}, id:string, endTime:integer(int64)}, name:string})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, steps:array(object(open){status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, taskExceptionDetails:object(open){}, implementingClass:string, loopEnd:boolean, stageStart:boolean, endTime:integer(int64), id:string, loopStart:boolean, name:string, stageEnd:boolean, startTime:integer(int64)}), buildTime:integer(int64), id:string, application:string, startTime:integer(int64), variables:object(open){}, endTime:integer(int64), execution:object(open){notifications:array(object(open){}), startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, keepWaitingPipelines:boolean, canceledBy:string, size:object(open){}, description:string, startTimeExpiry:integer(int64), buildTime:integer(int64), limitConcurrent:boolean, spelEvaluator:string, name:string, canceled:boolean, totalSize:object(open){}, partition:string, stages:array(object(open){endTime:integer(int64), outputs:object(open){}, scheduledTime:integer(int64), context:object(open){}, syntheticStageOwner:enum{STAGE_AFTER,STAGE_BEFORE}, type:string, execution:ref(orca.PipelineExecution), lastModified:object(open){allowedAccounts:array(string), lastModifiedTime:integer(int64), user:string}, parentStageId:string, requisiteStageRefIds:array(string), startTime:integer(int64), startTimeExpiry:integer(int64), name:string, refId:string, manualJudgmentType:boolean, size:object(open){}, status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, id:string, tasks:array(object(open){implementingClass:string, stageStart:boolean, stageEnd:boolean, startTime:integer(int64), status:enum{BUFFERED,CANCELED,FAILED_CONTINUE,NOT_STARTED,PAUSED,REDIRECT,RUNNING,SKIPPED,STOPPED,SUCCEEDED,SUSPENDED,TERMINAL}, taskExceptionDetails:object(open){}, id:string, loopStart:boolean, loopEnd:boolean, name:string, endTime:integer(int64)}), additionalMetricTags:map(string,string)}), templateVariables:object(open){}, cancellationReason:string, maxConcurrentExecutions:integer(int32), paused:object(open){pauseTime:integer(int64), paused:boolean, pausedBy:string, pausedMs:integer(int64), resumeTime:integer(int64), resumedBy:string}, pipelineConfigId:string, origin:string, application:string, trigger:object(open){parameters:object(open){}, rebake:boolean, resolvedExpectedArtifacts:array(object(open){usePriorArtifact:boolean, boundArtifact:object(open){customKind:boolean, location:string, metadata:object(open){}, uuid:string, version:string, artifactAccount:string, name:string, provenance:string, type:string, reference:string}, defaultArtifact:object(open){reference:string, uuid:string, version:string, customKind:boolean, location:string, name:string, type:string, artifactAccount:string, metadata:object(open){}, provenance:string}, id:string, matchArtifact:object(open){location:string, provenance:string, reference:string, type:string, customKind:boolean, artifactAccount:string, name:string, uuid:string, version:string, metadata:object(open){}}, useDefaultArtifact:boolean}), strategy:boolean, dryRun:boolean, notifications:array(object(open){}), type:string, correlationId:string, user:string, artifacts:array(object(open){customKind:boolean, metadata:object(open){}, name:string, provenance:string, reference:string, type:string, uuid:string, version:string, location:string, artifactAccount:string})}, authentication:object(open){allowedAccounts:array(string), user:string}, type:enum{ORCHESTRATION,PIPELINE}, source:object(open){id:string, type:string, version:string}, id:string, endTime:integer(int64)}, name:string}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.34.2	declared	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params	optional object(open){stageId:string, buildNumber:integer(int32), job:string}	required object(open){stageId*:string, buildNumber*:integer(int32), job*:string}	real inconsistency	declared: the provider requires params; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.34.2	declared	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.buildNumber	optional integer(int32)	required integer(int32)	real inconsistency	declared: the provider requires params.buildNumber; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.34.2	declared	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.job	optional string	required string	real inconsistency	declared: the provider requires params.job; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.34.2	declared	gate-orca/5	gate	orca	POST	/concourse/stage/start	/_calls/orca/concourse/stage/start	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.stageId	optional string	required string	real inconsistency	declared: the provider requires params.stageId; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.34.2	declared	gate-orca/7	gate	orca	GET	/jobs/preconfigured	/_calls/orca/jobs/preconfigured	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	kind-mismatch	$	object(open){}	array(object(open){})	checker limitation	an untyped side (D5: an open object) of another JSON kind: object(open){} vs array(object(open){}); the leg is vacuous under the D5 ruling, which assumed such a leg can only pass	yes
1.34.2	declared	gate-orca/8	gate	orca	POST	/ops	/_calls/orca/ops	com.netflix.spinnaker.gate.services.internal.OrcaService	request	body	BREAK	kind-mismatch	$.body	object(open){}	array(object(open){})	projection defect	same-key collision: the provider maps two handlers on POST /ops and the document keeps one (POST /ops (com.netflix.spinnaker.orca.controllers.OperationsController.ops); CLAIM-G1-009)	yes
1.34.2	declared	gate-orca/8	gate	orca	POST	/ops	/_calls/orca/ops	com.netflix.spinnaker.gate.services.internal.OrcaService	response	response	BREAK	kind-mismatch	$	object(open){}	map(string,string)	projection defect	same-key collision: the provider maps two handlers on POST /ops and the document keeps one (POST /ops (com.netflix.spinnaker.orca.controllers.OperationsController.ops); CLAIM-G1-009)	yes
1.34.2	declared	gate-orca/10	gate	orca	GET	/pipelineTemplate	/_calls/orca/pipelineTemplate	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params	optional object(open){executionId:string, pipelineConfigId:string, source:string}	required object(open){pipelineConfigId:string, source*:string, executionId:string}	real inconsistency	declared: the provider requires params; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
1.34.2	declared	gate-orca/10	gate	orca	GET	/pipelineTemplate	/_calls/orca/pipelineTemplate	com.netflix.spinnaker.gate.services.internal.OrcaService	request	params	BREAK	REQ.2	$.params.source	optional string	required string	real inconsistency	declared: the provider requires params.source; the caller declares it optional (a Retrofit @Query/@Header is omitted when null; G1 decisions.md 5)	yes
